ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Month,DayOfWeek,Is_Rush_Hour,Risk_Level
A-5905093,Source1,2,,2021-11-20 17:40:46.000000000,32.746635999999995,-117.238048,32.746857,-117.238392,0.025,Incident on VOLTAIRE ST near GUIZOT ST Drive with caution., Voltaire St,San Diego,San Diego,CA,92107-1730,US,US/Pacific,KSAN,2021-11-20 16:51:00,63.0,63.0,72.0,30.03,10.0,NNW,6.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-7032172,Source1,4,2020-05-15 02:00:19,2020-05-15 02:15:19,33.91272,-118.28639,33.9339,-118.27989,1.51,Closed between Rosecrans Ave and 111th Pl - Road closed due to accident. Obstruction on roadway {something that does block the road or part of it}.,Harbor Fwy N,Gardena,Los Angeles,CA,90248,US,US/Pacific,KHHR,2020-05-15 01:53:00,63.0,63.0,75.0,29.88,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,2.0,5.0,4.0,0,High
A-5669049,Source1,2,2021-07-22 17:24:36,2021-07-22 17:59:03,25.810911,-80.135925,25.812229,-80.137755,0.146,Stationary traffic on I-195 W from W 34th St to Miami Beach due to accident., Alton Rd,Miami Beach,Miami-Dade,FL,33140-3809,US,US/Eastern,KMIA,2021-07-22 17:53:00,89.0,89.0,67.0,30.09,10.0,ESE,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,7.0,3.0,1,Medium
A-617951,Source2,2,2022-05-18 19:43:34,2022-05-18 20:28:19,34.890362,-82.15770699999999,,,0.0,Lane blocked due to crash on SC-101 at Freeman Farm Rd.,Highway 101 S,Duncan,Spartanburg,SC,29334,US,US/Eastern,KGSP,2022-05-18 19:53:00,79.0,79.0,39.0,28.88,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,19.0,5.0,2.0,1,Medium
A-461841,Source2,2,2017-06-19 06:44:19,2017-06-19 07:14:05,32.56834,-117.040298,,,0.0,Accident on CA-905 Westbound at Exits 2B 2C I-805.,I-805 N,San Ysidro,San Diego,CA,92173,US,US/Pacific,KSDM,2017-06-19 06:53:00,61.0,,100.0,29.81,0.2,Calm,7.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,6.0,6.0,0.0,0,Medium
A-2491483,Source2,3,2018-10-02 17:56:24,2018-10-02 18:26:01,41.12434,-73.703918,,,0.0,Right hand shoulder blocked due to accident on I-684 Northbound at Exits 3 3N 3S NY-22 Bedford Rd.,I-684 N,Armonk,Westchester,NY,10504,US,US/Eastern,KHPN,2018-10-02 17:56:00,72.0,,87.0,30.01,10.0,SE,8.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,10.0,1.0,1,High
A-7033735,Source1,2,2020-05-16 19:15:00,2020-05-16 20:07:40,34.037999,-118.276449,34.037999,-118.276449,0.0,At I-110/CA-110/Harbor Fwy - Accident.,I-10 E,Los Angeles,Los Angeles,CA,90015,US,US/Pacific,KCQT,2020-05-16 18:52:00,74.0,74.0,46.0,29.62,10.0,WSW,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,19.0,5.0,5.0,1,Medium
A-2587783,Source2,2,2018-09-17 08:20:11,2018-09-17 08:47:50,42.37138,-71.062225,,,3.130000114440918,Left lane blocked due to accident on US-1 Tobin Bridge Southbound between 4th St and 93.,US-1 S,Charlestown,Suffolk,MA,02129,US,US/Eastern,KBOS,2018-09-17 07:54:00,70.0,,84.0,30.15,10.0,SW,8.1,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,9.0,0.0,1,Medium
A-1066260,Source3,2,2021-04-28 06:05:52,2021-04-28 07:24:40,40.161228,-111.646736,,,0.0,Right hand shoulder blocked due to accident on I-15 Northbound at Exit 260 UT-77 400 S.,W 400 S,Springville,Utah,UT,84663,US,US/Mountain,KPVU,2021-04-28 05:56:00,39.0,39.0,86.0,25.56,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,6.0,4.0,2.0,0,Medium
A-6173,Source2,3,2016-12-08 09:27:11,2016-12-08 09:56:35,37.966103,-122.056015,,,0.01,Accident on I-680 Southbound at Exit 51 Sunvalley Blvd.,I-680 N,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2016-12-08 09:46:00,46.9,,86.0,30.15,1.2,Calm,7.0,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,9.0,12.0,3.0,1,High
A-4582725,Source1,2,,2022-01-01 17:26:10.000000,41.849667,-93.571235,41.835036,-93.571238,1.011,Incident on I-35 SB near COUNTY HWY-F22 Drive with caution.,I-35 S,Cambridge,Polk,IA,50046,US,US/Central,KAMW,2022-01-01 17:26:00,2.0,-20.0,72.0,29.06,2.0,N,21.0,0.0,Light Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-18592,Source2,2,2016-11-24 15:14:35,2016-11-24 15:44:21,38.119484,-122.713844,,,0.01,Accident on Point Reyes Petaluma Rd Southbound in Inverness.,Point Reyes Petaluma Rd,Petaluma,Marin,CA,94952,US,US/Pacific,KO69,2016-11-24 15:15:00,55.4,,67.0,30.2,10.0,Calm,7.0,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,11.0,3.0,0,Medium
A-5206378,Source1,2,,2022-02-02 09:30:30.000000000,30.457474,-90.946963,30.449993,-90.977009,1.863,Stationary traffic on I-12 W from LA-1026/Juban Rd/Exit 12 (I-12) to O'Neal Ln (I-12) due to accident., LA Highway 16,Denham Springs,Livingston,LA,70726-7818,US,US/Central,KBTR,2022-02-02 06:53:00,61.0,61.0,100.0,29.83,5.0,SE,5.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,,,,0,Medium
A-5525947,Source1,2,2021-11-24 13:42:00,2021-11-24 14:57:52,28.95173,-81.95701600000002,28.951531,-81.956819,0.018,Incident on US-27 near BELLA CRUZ DR Expect delays., Bella Cruz Dr,Lady Lake,Sumter,FL,32159,US,US/Eastern,KVVG,2021-11-24 13:53:00,73.0,73.0,48.0,30.17,10.0,NNE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,13.0,11.0,2.0,0,Medium
A-7443573,Source1,4,2019-02-08 23:32:56,2019-02-09 00:02:52,47.18054,-122.28905,47.163494,-122.29776,1.247,Closed between Meridian St and 104th St - Road closed due to accident.,WA-512 W,Puyallup,Pierce,WA,98372,US,US/Pacific,KPLU,2019-02-08 23:35:00,30.2,,100.0,29.61,1.0,Calm,7.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23.0,2.0,4.0,0,High
A-4549018,Source1,2,2022-03-14 17:20:00,2022-03-14 19:22:23,40.30970692615361,-76.8810474868923,40.29669692615361,-76.8810874868923,0.899,Multi vehicle crash on US 22 eastbound at Exit: I-81 NORTH. There is a ramp restriction.,US-322,Harrisburg,Dauphin,PA,17110,US,US/Eastern,KCXY,2022-03-14 16:56:00,59.0,59.0,35.0,29.94,10.0,SSW,9.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,3.0,0.0,1,Medium
A-2818293,Source2,2,2018-05-11 11:14:51,2018-05-11 12:14:36,30.330544,-97.730904,,,0.0,Accident on RM-2222 Koenig Ln at Grover Ave.,W Koenig Ln,Austin,Travis,TX,78756-1411,US,US/Central,KATT,2018-05-11 10:51:00,80.1,,60.0,29.97,10.0,Variable,6.9,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,5.0,4.0,0,Medium
A-5837455,Source1,2,2021-08-31 18:38:00,2021-08-31 19:00:00,33.680483,-117.755529,33.676964,-117.759467,0.332,Slow traffic from Trabuco Rd (Sand Canyon Ave) to Irvine Center Dr (Sand Canyon Ave) due to accident., Sand Canyon Ave,Irvine,Orange,CA,92620,US,US/Pacific,KSNA,2021-08-31 18:53:00,71.0,71.0,70.0,29.69,10.0,SSW,13.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,8.0,1.0,1,Medium
A-3551043,Source1,2,2016-09-08 15:29:46,2016-09-08 21:29:46,37.89267,-122.16553,37.892668,-122.165544,0.001,At Acalanes Rd/Mt Diablo Blvd - Accident.,CA-24 E,Lafayette,Contra Costa,CA,94549,US,US/Pacific,KCCR,2016-09-08 15:53:00,80.1,,39.0,29.97,10.0,West,10.4,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,9.0,3.0,0,Medium
A-69107,Source2,3,2016-11-03 16:47:33,2016-11-03 17:32:13,34.02676,-118.430115,,,0.01,Right hand shoulder blocked due to accident on I-405 Southbound near National Blvd.,National Blvd,Los Angeles,Los Angeles,CA,90064,US,US/Pacific,KSMO,2016-11-03 16:51:00,77.0,,30.0,29.98,10.0,SW,9.2,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,11.0,3.0,1,High
A-3876749,Source1,2,,2022-10-06 21:10:10.000000000,40.687715,-73.808132,40.688804,-73.808757,0.0819999999999999,Incident on I-678 near I-678 Drive with caution.,Van Wyck Expy N,Jamaica,Queens,NY,11435,US,US/Eastern,KJFK,2022-10-06 19:51:00,62.0,62.0,75.0,29.96,10.0,S,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,,,,0,Medium
A-3469468,Source1,2,2016-11-11 05:06:47,2016-11-11 11:06:47,25.622065,-80.344149,25.623628,-80.343436,0.117,At 157th St - Accident., S Dixie Hwy,Miami,Miami-Dade,FL,33157-1836,US,US/Eastern,KTMB,2016-11-11 04:53:00,61.0,,100.0,30.05,10.0,WNW,3.5,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,5.0,11.0,4.0,0,Medium
A-3998213,Source1,2,,2022-05-01 17:30:29.000000000,34.298455,-118.35146,34.302941,-118.348126,0.364,Accident from Marek Mtwy to Upper Marek Mtwy., Little Tujunga Canyon Rd,Sylmar,Los Angeles,CA,91342-6307,US,US/Pacific,KWHP,2022-05-01 14:50:00,72.0,72.0,46.0,28.78,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-7495589,Source1,2,2018-11-04 12:20:13,2018-11-04 12:48:37,25.88019,-80.20895,25.88562,-80.20895,0.375,At SR-924/119th St/Exit 9 - Accident. Two lanes blocked.,I-95 N,Miami,Miami-Dade,FL,33168,US,US/Eastern,KOPF,2018-11-04 11:53:00,86.0,,67.0,30.12,10.0,SE,17.3,0.0,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,11.0,6.0,0,Medium
A-4358437,Source1,2,,2023-01-30 11:56:13.000000000,25.888695,-80.163885,25.889369,-80.163687,0.048,Incident on BISCAYNE BLVD near HOUSE 12295 Drive with caution., Biscayne Blvd,North Miami,Miami-Dade,FL,33181-2713,US,US/Eastern,KOPF,2023-01-30 10:53:00,82.0,82.0,58.0,30.21,10.0,ESE,10.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-6244567,Source1,2,2021-11-18 07:49:17,2021-11-18 08:57:00,32.938758,-97.376113,32.91406,-97.347031,2.399,Stationary traffic on US-81 S - US-287 S from Blue Mound Rd (US-81/US-287) to TX-156 (US-81/US-287) due to accident.,US-287 S,Haslet,Tarrant,TX,76052,US,US/Central,KAFW,2021-11-18 07:53:00,46.0,41.0,39.0,29.68,10.0,N,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,11.0,3.0,1,Medium
A-3187414,Source2,3,2017-11-15 13:10:58,2017-11-15 13:40:01,29.953157,-90.179504,,,1.100000023841858,Two lanes blocked due to accident on LA-3152 Clearview Pkwy Southbound from Bloomfield St to US-90.,S Clearview Pkwy,New Orleans,Jefferson,LA,70123,US,US/Central,KMSY,2017-11-15 12:53:00,73.9,,66.0,30.06,10.0,East,9.2,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,13.0,11.0,2.0,0,High
A-7285093,Source1,2,2020-01-06 15:07:00,2020-01-06 16:20:36,35.3525,-118.985,35.3525,-118.985,0.0,At Cottonwood Rd - Accident.,CA-58 W,Bakersfield,Kern,CA,93307,US,US/Pacific,KBFL,2020-01-06 14:54:00,51.0,51.0,71.0,29.88,10.0,WNW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,1.0,0.0,0,Medium
A-3984403,Source1,2,,2022-08-21 03:21:27.000000000,32.740494,-86.545426,32.733228000000004,-86.540581,0.5760000000000001,Incident on I-65 SB near MM 200 Left lane blocked.,I-65 S,Verbena,Chilton,AL,36091,US,US/Central,KMXF,2022-08-21 01:55:00,73.0,73.0,93.0,29.88,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,,,,0,Medium
A-6060033,Source1,2,2021-08-21 18:36:15,2021-08-21 20:40:24,36.75241112691521,-76.52517199479804,36.753331126915214,-76.51764199479805,0.422,On US-58 in the City of Suffolk in the vicinity of Portsmouth Blvd; BUS US-460E/ BUS US-13N (5 Suffolk) BUS US-58E (5 Suffolk) BUS US-58E BUS US-13N near Portsmouth Boulevard motorists can expect potential delays due to a vehicle crash. All east lanes are closed. All west lanes are closed.,Suffolk Northern Byp,Suffolk,Suffolk (City),VA,23434,US,US/Eastern,KSFQ,2021-08-21 18:35:00,82.0,82.0,82.0,29.77,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,8.0,5.0,1,Medium
A-4377638,Source1,2,2022-12-10 18:29:13,2022-12-10 19:50:56,47.136812,-94.788105,47.151012,-94.796598,1.0590000000000002,Incident on MN-64 near BLUE TRAIL FOREST RD Drive with caution.,E Spur II Forest Rd,Akeley,Hubbard,MN,56433,US,US/Central,KPKD,2022-12-10 18:53:00,30.0,30.0,96.0,28.46,6.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,18.0,12.0,5.0,1,Medium
A-4811550,Source1,2,2022-11-20 11:03:00,2022-11-20 11:23:00,39.00868300000001,-122.614952,39.00982,-122.620438,0.305,Stationary traffic on CA-20 from CA-53 (CA-20) to Whisner Ct/Red Rock Rd (CA-20) due to accident.,CA-20,Clearlake Oaks,Lake,CA,95423,US,US/Pacific,KUKI,2022-11-20 10:56:00,50.0,50.0,44.0,29.63,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11.0,11.0,6.0,0,Medium
A-6633120,Source1,2,2020-12-30 19:09:30,2020-12-31 02:24:56,34.065093,-117.305824,34.063911,-117.282125,1.359,Slow traffic on San Bernardino Fwy E - I-10 E from N Mount Vernon Ave/Sperry Dr (I-10) to Waterman Ave (I-10) due to accident.,I-10 E,Colton,San Bernardino,CA,92324,US,US/Pacific,KSBD,2020-12-30 18:52:00,59.0,59.0,22.0,28.91,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,19.0,12.0,2.0,1,Medium
A-5563580,Source1,2,2021-04-10 12:37:05,2021-04-10 14:27:06,40.466498136327424,-78.66145491562527,40.48003813632742,-78.70176491562526,2.316,Stationary traffic on US-22 W from PA-164 (William Penn Hwy/US-22) to US-422/Admiral Peary Hwy (William Penn Hwy/US-22) due to accident.,William Penn Hwy,Ebensburg,Cambria,PA,15931,US,US/Eastern,KJST,2021-04-10 12:54:00,63.0,63.0,65.0,27.49,10.0,SSE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12.0,4.0,5.0,0,Medium
A-5192940,Source1,2,2022-01-04 08:55:00,2022-01-04 10:58:44,47.41326928116124,-122.02247500361432,47.39906928116124,-122.04522500361428,1.4469999999999998,On the SR 18 westbound on-ramp from SR 169 (MP 16) there is a collision partially blocking the ramp.,Auburn-Echo Lake Cutoff W,Maple Valley,King,WA,98038,US,US/Pacific,KRNT,2022-01-04 08:53:00,37.0,32.0,82.0,29.98,10.0,S,7.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,1.0,1.0,1,Medium
A-2304180,Source2,2,2019-02-24 01:53:27,2019-02-24 02:22:58,34.018318,-117.522392,,,0.0,#2 #3 lane blocked due to accident on CA-60 Eastbound before Exit 42 Etiwanda Ave.,CA-60 W,Mira Loma,Riverside,CA,91752,US,US/Pacific,KRAL,2019-02-24 01:53:00,44.1,42.5,65.0,30.21,10.0,ENE,3.5,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,1.0,2.0,6.0,0,Medium
A-3389340,Source2,2,2017-08-21 07:33:14,2017-08-21 08:02:39,43.165588,-77.5979,,,0.0,Accident on Lewis St at Davis St.,Davis St,Rochester,Monroe,NY,14605-2503,US,US/Eastern,KROC,2017-08-21 07:54:00,68.0,,76.0,30.13,10.0,SW,8.1,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,7.0,8.0,0.0,1,Medium
A-2124788,Source2,2,2019-05-27 12:48:39,2019-05-27 15:50:17,35.20549000000001,-80.86245699999998,,,0.0,Accident on Iverson Way at South Blvd.,Iverson Way,Charlotte,Mecklenburg,NC,28203-5628,US,US/Eastern,KCLT,2019-05-27 12:52:00,91.0,91.0,39.0,29.22,10.0,NW,9.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,12.0,5.0,0.0,0,Medium
A-3247517,Source2,2,2017-10-16 15:13:05,2017-10-16 15:57:52,33.37923,-82.055229,,,0.0,Accident on Warwick Pl at Thames Pl.,Thames Pl,Hephzibah,Richmond,GA,30815-7167,US,US/Eastern,KAGS,2017-10-16 14:53:00,82.0,,60.0,29.97,10.0,North,10.4,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,10.0,0.0,0,Medium
A-4572928,Source1,2,2022-02-23 15:32:00,2022-02-23 17:25:03,35.113204,-80.778494,35.120536,-80.780006,0.514,Stationary traffic on NC-16 from NC-51/Pineville Matthews Rd (Providence Rd/NC-16) to Sardis Rd/Fairview Rd (Providence Rd/NC-16) due to accident., Providence Rd,Charlotte,Mecklenburg,NC,28226-2982,US,US/Eastern,KCLT,2022-02-23 15:52:00,65.0,65.0,84.0,29.33,10.0,SW,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,2.0,2.0,0,Medium
A-3399689,Source2,2,2017-08-24 17:42:48,2017-08-24 18:12:36,31.409826,-96.570648,,,0.0,Accident on Tyler St at 12th St.,Tyler St,Thornton,Limestone,TX,76687,US,US/Central,KLXY,2017-08-24 17:35:00,89.4,,55.0,29.83,10.0,ESE,5.8,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17.0,8.0,3.0,1,Medium
A-6920715,Source1,2,2020-11-12 23:56:55,2020-11-13 08:56:00,38.9515,-94.530905,38.93888,-94.545375,1.168,Incident on I-435 SB near I-49 SB Drive with caution.,I-435 S,Kansas City,Jackson,MO,64137,US,US/Central,KLXT,2020-11-12 23:53:00,31.0,23.0,82.0,29.17,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23.0,11.0,3.0,0,Medium
A-4062399,Source1,2,,2022-12-07 19:36:34.000000000,33.181077,-117.335755,33.182191,-117.323421,0.7170000000000001,Incident on CA-78 EB near EL CAMINO REAL Expect delays.,CA-78 E,Carlsbad,San Diego,CA,92008,US,US/Pacific,KCRQ,2022-12-07 17:53:00,55.0,55.0,74.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,,,,0,Medium
A-6208701,Source1,2,2021-05-22 18:34:00,2021-05-22 20:05:00,45.19070506074338,-93.54509711220956,45.196795060743376,-93.55676711220956,0.7070000000000001,Stationary traffic on I-94 W - US-52 W from CR-30/95th Ave/Exit 213 (I-94) to MN-101/Exit 207 (I-94) due to accident.,I-94 W,Rogers,Hennepin,MN,55374,US,US/Central,KMIC,2021-05-22 18:53:00,82.0,82.0,56.0,29.18,10.0,S,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,5.0,5.0,1,Medium
A-6021368,Source1,2,2021-06-10 15:13:09,2021-06-10 19:45:54,25.925858,-80.150072,25.929888,-80.122002,1.766,Stationary traffic on FL-826 from US-1/FL-5/Biscayne Blvd (FL-826) to FL-A1A/Collins Ave (FL-826) due to accident., NE 163rd St,North Miami Beach,Miami-Dade,FL,33160,US,US/Eastern,KHWO,2021-06-10 14:53:00,88.0,88.0,55.0,30.03,10.0,ESE,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15.0,6.0,3.0,0,Medium
A-1867820,Source2,3,2019-09-18 16:09:04,2019-09-18 16:37:50,41.226101,-96.0886,,,0.479999989271164,Accident on exit ramp from I-680 Westbound at Exits 1 446 to I St.,S 112th St,Omaha,Douglas,NE,68144-4627,US,US/Central,KMLE,2019-09-18 16:15:00,89.0,89.0,57.0,28.79,10.0,SSE,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16.0,9.0,2.0,1,High
A-43209,Source2,3,2016-06-22 08:41:20,2016-06-22 09:21:00,34.361607,-117.433601,,,0.0,Left hand shoulder blocked due to accident on I-15 Southbound after Exit 138 Oak Hill Rd.,I-15 N,Hesperia,San Bernardino,CA,92344,US,US/Pacific,KVCV,2016-06-22 08:35:00,86.0,,13.0,29.99,10.0,WSW,13.8,0.0,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,8.0,6.0,2.0,1,High
A-4603471,Source1,2,,2023-01-28 13:40:30.000000000,25.611494,-80.389648,25.612219,-80.389055,0.062,Incident on SW 122ND AVE EB near SW 168TH ST Drive with caution., SW 122nd Ave,Miami,Miami-Dade,FL,33177-2144,US,US/Eastern,KTMB,2023-01-28 12:10:00,77.0,77.0,69.0,30.23,10.0,E,21.0,0.0,Mostly Cloudy / Windy,False,False,True,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,,,,0,Medium
A-271883,Source2,2,2017-01-19 14:49:47,2017-01-19 15:49:05,32.898563,-96.769188,,,0.01,#1 / #2 lane blocked due to accident on US-75 Southbound at Exit 7 / Royal Ln.,Royal Ln,Dallas,Dallas,TX,75231,US,US/Central,KDAL,2017-01-19 14:53:00,64.0,,60.0,29.64,10.0,SSE,15.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14.0,1.0,3.0,0,Medium
A-3388225,Source2,2,2017-08-19 20:42:21,2017-08-19 21:27:04,35.812309,-78.650841,,,0.0,Accident on US-70 Glenwood Ave at Saint Marys St.,Glenwood Ave,Raleigh,Wake,NC,27608-1426,US,US/Eastern,KRDU,2017-08-19 20:51:00,77.0,,84.0,29.95,10.0,Calm,7.0,0.0,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day,20.0,8.0,5.0,0,Medium
A-1621894,Source2,2,2020-01-31 10:51:04,2020-01-31 12:06:47,37.545811,-77.45030200000002,,,0.0,Accident on VA-147 Main St Westbound at Pine St.,W Main St,Richmond,Richmond City,VA,23220-5507,US,US/Eastern,KRIC,2020-01-31 10:54:00,41.0,36.0,70.0,30.13,10.0,NE,7.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10.0,1.0,4.0,0,Medium
A-2520996,Source2,2,2018-10-16 08:30:25,2018-10-16 09:00:16,28.568739,-81.22393000000002,,,0.0,Accident on FL-50 Colonial Dr at Rouse Rd.,Rouse Rd,Orlando,Orange,FL,32817,US,US/Eastern,KORL,2018-10-16 08:53:00,80.1,,94.0,30.14,10.0,ESE,6.9,0.0,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,8.0,10.0,1.0,1,Medium
A-4651611,Source1,4,,2022-10-07 18:45:00.000000000,36.00021,-105.987522,36.00385,-105.967527,1.146,Incident on NM-76 EB near CALLE MARTINEZ Road closed. Take alternate route.,State Road 76,Espanola,Santa Fe,NM,87532,US,US/Mountain,KLAM,2022-10-07 15:15:00,56.0,56.0,58.0,23.34,10.0,SSE,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,,,,0,High
A-1669517,Source2,2,2020-02-26 18:01:38,2020-02-26 19:33:13,30.260099,-97.738281,,,0.0,Accident on Rainey St at Davis St.,Rainey St,Austin,Travis,TX,78701-4307,US,US/Central,KATT,2020-02-26 17:51:00,51.0,51.0,26.0,29.67,10.0,N,9.0,0.0,Fair,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,2.0,2.0,1,Medium
A-2585916,Source2,2,2018-09-14 18:43:49,2018-09-14 19:13:25,36.837399,-119.645981,,,0.0,Accident on Herndon Ave Eastbound at De Wolf Ave.,N De Wolf Ave,Clovis,Fresno,CA,93619-9237,US,US/Pacific,KFAT,2018-09-14 18:53:00,84.0,,20.0,29.78,10.0,WNW,10.4,0.0,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18.0,9.0,4.0,1,Medium
A-5883330,Source1,2,2021-08-13 14:23:25,2021-08-13 16:28:10,36.155544,-86.786793,36.154093,-86.785848,0.113,Slow traffic from US-70/US-431/Broadway (12th Ave S) to Edgehill Ave (12th Ave S) due to accident., McGavock St,Nashville,Davidson,TN,37203-3130,US,US/Central,KBNA,2021-08-13 14:14:00,76.0,76.0,82.0,29.49,4.0,SSW,14.0,0.16,Light Rain with Thunder,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14.0,8.0,4.0,0,Medium
